"bZIP29_1";"bZIP29_2";"bZIP29_3";"WT_1";"WT_2";"WT_3"
"957";60.068909497484;60.8736589902366;54.7876288249626;NA;65.4108784337818;49.1513594825902
"958";59.0877476363635;58.6709936978267;61.5888517135787;64.6415986938039;59.7273112527977;63.8158597397417
"959";27.5815500959409;26.882528682366;NA;23.193663318707;22.1359984943591;24.9296504371574
"961";52.383141585374;92.1114576825948;99.8142433190411;27.9719874746444;32.3065923971727;55.269995796781
"962";50.638853832271;41.2999742326852;NA;51.863608254331;57.5336537443477;58.3545975750094
"965";47.0412603414961;53.765057364732;55.1025002549911;49.3402235877124;49.357293940125;56.7364458224961
"966";60.5049814357597;46.1558499909524;48.1753287943637;NA;60.4751490397693;49.8593008743148
"967";24.801591489433;22.8276221213387;21.6631543859622;25.4486028080258;22.3354219042182;NA
"969";12.5915772177122;12.8155071558393;10.5167057629526;13.8517711486723;12.3642514112636;11.9338691747853
"971";54.2364473230459;63.9774146295414;77.269448928999;69.3125447788213;70.7454546475124;95.8249240941446
"973";47.150278326065;61.4243253133391;63.7929517237783;41.0721121268771;40.9316548735784;55.7251009771754
"974";27.1454781576652;18.8227761351389;20.4666429518538;25.9318041271655;25.0774937897807;21.0359727826724
"976";26.7639152116739;34.0411908826981;34.4469344451202;17.4489365244903;17.0008456904875;40.3526593282994
"978";30.7430716484401;21.1255625772038;27.7086858425098;NA;NA;22.6035572929196
"979";12.9731401637034;21.1756231520313;21.4112572419394;15.8382654606912;14.906899886967;18.8615813652327
"980";50.4753268554176;45.104577919575;43.200360199913;NA;44.0725735788591;43.1844248951976
"982";170.722163834954;195.987150449652;177.272615106057;182.005830209298;190.997770792544;NA
"984";56.3622980221401;57.7699033509318;50.442403090569;NA;74.3350760249761;52.741633683479
"988";43.0075949124454;35.442886977868;NA;40.1593985240576;NA;45.9150559775637
"989";161.074072200604;145.676272748017;148.556340687456;193.710039939572;185.613338726349;155.393135483539
"990";31.9967784709828;NA;27.9605829865326;31.7839089923023;33.552988708792;NA
"991";10.356708534049;NA;NA;8.21442242537541;6.3815491154909;13.2991847159683
"992";18.4785483844347;18.722654985484;19.2071572317398;16.4825338862108;14.8570440345023;16.6366227055269
"993";31.9967784709828;29.7860420223608;28.0235572725383;29.3142133611436;25.6757640193579;25.4353228598178
"994";59.1967656209325;55.4671169088669;54.5987059669455;50.6824494742117;NA;52.5393647144149
"995";61.4316343045957;60.4231138167891;53.9689631068885;71.6211733036;66.8068423027954;62.0965735026963
"996";22.4031958289164;18.1719886623815;19.4590543757626;26.5760725526852;22.0861426418943;NA
"997";11.7739423334451;9.96205439067194;10.2648086189298;10.6304290210741;12.1149721489398;10.7708226026664
"998";10.3021995417645;8.61041887032952;NA;NA;12.8628099359114;8.79870015429085
"999";158.566658555518;164.799412332121;150.760440697656;183.723879344017;176.489717725295;162.169145947188
"1003";22.8392677671922;35.4929475526955;54.0949116788999;10.8988741983739;12.3143955587989;39.9481213901711
"1004";39.7915643676618;34.1913726071806;NA;41.9848257296966;40.8319431686488;37.5208937614012
"1008";84.2709020717879;NA;71.9796089045198;91.325049317409;88.2947147151124;72.5639926517665
"1009";99.2608749500166;86.1041887032952;82.3073918094553;95.6201721542066;110.380857357007;75.4463254609307
"1010";22.9482857517611;26.6322258082285;NA;27.7572313328045;27.0717278883716;24.2217090454328
"1011";43.9342477812814;40.6491867599277;44.5228202060328;NA;36.3449164468193;44.2969042250505
"1012";13.9543020248239;14.5175666999742;19.3331058037512;13.3148807940726;12.6135306735875;21.3393762362686
"1013";129.458856675612;134.21240111252;179.917535118297;NA;105.345416258065;NA
"1014";46.6596973955048;34.4917360561456;39.4219030395708;49.4476016586324;46.6152220545625;45.4093835549033
"1017";95.8268084360951;79.1958293771006;114.865097674404;55.7292188074489;36.6939074140727;122.271591799283
"1018";11.1198344260315;8.46023714584703;8.37558003875865;10.6304290210741;11.0679992471795;9.60777603054748
"1019";90.4849271922172;84.4521897339878;NA;NA;86.7990391411693;68.7714494818135
"1021";76.8031701288157;76.0420131629682;74.6245289167594;82.412669431054;76.8278686482147;80.1996462339384
"1024";34.9402640543441;32.5393736378732;NA;32.3207993469019;35.5970786598477;34.3351574986407
"1025";30.6340536638711;NA;67.8233060281434;27.7035422973445;25.9250432816818;70.743571930189
"1026";22.7302497826232;19.1732001589314;20.7815143818824;29.8511037157433;30.1627907411875;NA
"1029";53.8003753847701;58.6709936978267;68.8938688902403;46.6557718147139;51.4013838911806;61.7931700491001
"1031";1067.66763187588;1125.61202499627;1083.28366787012;1105.72568529808;1046.22506397325;1120.3172524041
"1032";36.4120068460248;NA;40.3665173296564;NA;33.4034211513977;NA
"1033";21.6400699369339;23.4784095940962;28.2124801305555;24.1063769215265;23.8310974781613;NA
"1038";13.8452840402549;NA;17.1919800795572;NA;12.6633865260523;15.9792485560684
"1041";90.103364246226;73.6391055712484;75.1283232048051;NA;99.1632905524329;75.3957582186647
"1042";28.6172209493458;28.5845882265009;26.0713544063615;25.7170479853256;28.6671151672443;NA
"1043";26.7639152116739;29.2854362740859;24.5599715422246;25.072779559806;28.6172593147795;20.580867602278
"1050";38.1017856068433;46.6564557392274;38.6662116075023;40.6962888786573;42.7264655623102;37.4703265191352
"1051";22.4577048212009;17.621322339279;17.5068515095858;23.301041389627;NA;19.4178210301591
"1053";138.888912340825;100.371452529132;101.451574755189;160.90603927353;143.086296573898;108.770138114251
"1055";22.6212317980543;31.0876169678758;27.0789429824528;20.6702786520885;23.5818182158375;23.10922971558
"1056";16.6252426467628;14.0670215265267;11.5242943390439;16.8046680989706;14.8570440345023;12.844079535574
"1057";10.8472894646092;8.36011599619203;8.12368289473584;9.93247156009445;11.2175668045739;7.53451909763986
"1063";20.9314530372358;18.722654985484;18.0106457976314;19.1669856592093;22.8339804288659;20.1257624218837
"1064";16.7342606313317;15.6689599210066;15.1768029273747;NA;NA;15.3218744066099
"1066";34.231647154646;38.7969454913103;34.3839601591145;31.2470186377025;33.0544301841443;33.424947137852
"1069";123.190322562898;268.82528682366;278.283369859207;94.5463914450072;127.381703047494;229.271876434222
"1071";28.7807479261992;42.4513674537176;34.1950373010974;27.2740300136648;27.5702864130193;23.6149021382404
"1072";38.9739294833948;40.4489444606177;44.9636402080728;33.8777813752411;32.2567365447079;54.3597854359923
"1073";25.4011904045622;35.5930687023505;31.0463230008121;23.0325962123271;24.9777820848511;26.2949659783405
"1075";12.5370682254277;15.6689599210066;23.1745372500991;15.0866189642516;12.8628099359114;NA
"1077";100.133018826568;107.379933004981;94.7763004385848;99.7005388491643;100.80853368377;84.5989963110838
"1080";21.9671238906407;25.4307720123686;40.5554401876735;19.9186321556489;NA;53.8541130133319
"1081";69.2809291935591;48.8090604568098;52.3316316707402;69.849435133421;58.4809149411784;57.798357910083
"1083";35.7033899463267;48.4586364330173;46.0342030701697;35.3273853326603;39.2365558897761;38.532238606722
"1085";10.4657265186179;10.4626601389469;11.9651143410838;8.32180049629535;8.72477418133522;12.0350036593174
"1086";16.7887696236162;16.2696868189366;13.9802914932663;20.6165896166285;15.5550259690091;14.5127985303533
"1095";129.18631171419;NA;124.7520605773;99.9689840264642;104.198731651375;103.612279403115
"1096";28.6717299416303;38.1962185933804;28.9681715626239;23.301041389627;22.5348453140773;19.8223589682874
"1097";43.1711218892988;NA;45.7823059261469;49.7697358713922;50.6036902517443;46.8758335806185
"1098";30.6885626561556;NA;40.1146201856335;23.0862852477871;23.033403838725;26.7500711587348
"1102";71.2432529158;67.4315942926387;62.2815688596414;83.7012062820933;88.2448588626477;NA
"1103";36.6845518074471;25.6310143116786;NA;37.4749467510591;34.9988084302704;28.267088426716
"1105";751.460967633679;NA;NA;1057.40555338411;1050.16367631797;664.807534071619
"1106";32.0512874632673;32.6394947875282;34.1320630150917;36.1864099000198;36.5941957091432;34.1328885295766
"1109";14.8809548936598;21.6261683254788;23.6153572521391;NA;18.2472420021068;NA
"1110";68.8993662475678;69.0835932619461;60.2663917074589;67.5944956441023;75.4319047792011;54.5620544050565
"1112";51.456488716538;NA;51.1351202366318;50.4140042969118;45.1694023330841;50.4155405392412
"1114";132.892923189534;147.878938040427;129.601080599739;134.276277685385;134.261810687633;145.785359452991
"1115";13.4092121019792;NA;11.4613200530382;18.5764062691496;NA;11.0742260562626
"1117";59.9053825206306;70.3351076326336;49.3718402284721;79.9429737998954;81.6638863372977;66.9510287602361
"1118";43.4981758430056;38.3464003178629;37.5326744593997;NA;42.9757448246341;37.217490307805
"1122";64.8657008185172;57.5196004767943;59.5107002753904;77.5269672041967;67.6543917946965;69.0242856931437
"1123";10.8472894646092;9.06096404377699;9.25722004283851;7.83859917715562;NA;9.96174672640975
"1126";27.0364601730962;30.2866477706358;NA;29.5826585384435;31.5088987577363;23.7666038650385
"1127";101.98632456424;89.107823192945;92.9500461444193;108.612918735519;97.817182535884;99.8703034754277
"1131";276.687644835961;228.376342363042;243.395615412047;NA;263.13918930907;250.813521639555
"1132";58.6516756980878;51.8627555212871;NA;72.3728198000396;73.6370940904693;51.6291543536262
"1134";100.623599757128;73.0884392481459;86.6526175438489;101.042764735664;93.7788584862374;98.960093114639
"1136";317.514880057027;304.61859782532;273.749221266796;316.818998249283;NA;269.472834035724
"1138";68.8993662475678;62.425536809889;56.9917288351623;69.4199228497412;62.3198155809659;54.3092181937263
"1139";47.0957693337805;45.7553653923324;45.8452802121526;38.8171726375583;44.1722852837886;45.0554128590411
"1141";113.21517697484;113.987928882211;NA;122.464689884192;122.74510876827;101.539022470207
"1142";20.4408721066756;19.4235030330689;22.7966915340649;15.1939970351715;NA;16.1309502828666
"1144";114.468883797383;115.139322103244;138.795326356572;NA;NA;135.72247824205
"1149";112.23401511372;NA;98.9955776009669;134.759479004525;122.545685358411;108.719570871985
"1151";189.745802142234;NA;178.280203682148;203.320377286906;203.162598793949;204.949032904257
"1152";17.4973865233143;NA;NA;17.2341803826504;13.8599269852068;12.9452140201061
"1153";74.3502654760146;59.2717205957567;67.6343831701263;68.8830324951415;78.0244091073693;NA
"1154";30.6340536638711;36.343977324763;33.9431401570745;31.2470186377025;21.3881607073875;39.3918817252447
"1155";130.112964583026;181.41952317485;337.731095848591;NA;104.298443356304;315.084486559691
"1157";85.4155909097617;NA;63.6670031517669;90.9492260691892;85.9514896492681;69.8839288116664
"1158";50.1482729017108;41.2999742326852;43.641180201953;41.233179233257;44.3717086936477;44.2463369827844
"1160";13.9543020248239;23.4784095940962;22.7337172480592;16.2677777443709;NA;19.4178210301591
"1161";27.0909691653807;21.5761077506513;20.2777200938367;29.6363475739034;26.6728810686534;18.8615813652327
"1162";231.826744185843;247.899966545766;188.293115157055;NA;335.131040268202;209.146114012339
"1163";12.4280502408588;11.8643562341168;10.1388600469184;NA;14.1092062475307;9.86061224187767
"1166";36.4665158383092;36.444098474418;34.1950373010974;NA;41.67949266055;NA
"1167";26.0007893196913;25.4307720123686;27.5197629844927;25.9318041271655;NA;26.4972349474046
"1168";27.1454781576652;23.6285913185787;40.3035430436507;20.0260102265688;5.63371132851931;30.3403453596236
"1169";19.6232372224086;21.3258048765138;21.6001800999565;22.7641510350273;22.584701166542;21.794481416663
"1171";58.6516756980878;NA;59.8885459914246;39.9446423822177;NA;NA
"1173";169.468457012412;200.092117585506;179.413740830251;NA;215.576706057677;NA
"1176";20.5498900912445;21.4259260261688;NA;31.3007076731625;27.8195656753432;21.5922124475988
"1182";133.928594042938;NA;107.686029069754;144.853017670999;130.323198342916;113.422324402726
"1183";248.01591489433;287.147457210524;257.627804049336;298.242591980133;NA;323.326947049056
"1186";24.910609474002;25.7311354613336;25.5045858323102;27.6498532618846;28.8665385771034;27.002907370065
"1187";49.8212189480039;48.5587575826723;50.2534802325519;51.2193398288114;50.7034019566738;52.1348267762866
"1188";17.4973865233143;16.1195050944541;13.2875743472036;NA;NA;13.7037226540967
"1189";204.899301997316;206.449810588598;211.9714466952;200.260102265688;208.746454270003;NA
"1190";82.4175963341159;77.4937698329657;NA;79.4060834452956;81.813453894692;88.9477791459632
"1191";33.0869583166722;29.8861631720158;30.227657282738;33.2335129497214;34.1512589383693;31.4022574472104
"1195";80.7823265655819;82.2495244415779;82.8741603835067;73.9834908638387;82.2621565668749;86.9250894553216
"1196";53.1462674773565;63.226506007129;NA;65.8227574739232;62.6688065482193;53.4495750752036
"1197";41.8629060744716;44.6039721713;37.469700173394;49.9844920132321;51.8500865633636;38.0771334263276
"1200";21.8035969137873;19.4235030330689;16.8771086495287;NA;25.1772054947102;18.3053417003062
"1201";56.7438609681314;NA;63.7299774377726;51.863608254331;52.1492216781522;NA
"1202";21.7490879215028;18.222049237209;18.1365943696428;20.2944554038687;19.294214903867;20.3280313909478
"1203";53.1462674773565;42.4513674537176;41.8149259077876;NA;57.0849510721647;41.8191093540145
"1204";11.4468883797383;12.3149014075643;14.8619314973462;11.8652768366534;11.4668460668977;NA
"1205";70.0985640778261;54.6160871367994;60.5812631374874;72.6949540127994;68.3523737292034;62.5011114408246
"1208";39.7370553753773;NA;25.0637658302703;39.0856178148582;34.1512589383693;NA
"1209";26.8729331962428;29.9862843216708;NA;24.9654014888861;27.5204305605545;23.3620659269102
"1210";174.483284302583;159.593112550061;172.612517941635;171.160645046384;167.415952576707;171.271249555075
"1213";10.7927804723247;NA;13.2875743472036;8.32180049629535;9.57232367323636;10.7708226026664
"1214";10.24769054948;13.2660523292868;12.1540371991009;13.4222588649925;9.87145878802499;14.5127985303533
"1215";35.3763359926199;27.4331950054685;NA;39.1929958857781;36.5443398566784;26.7500711587348
"1218";41.3178161516269;35.643129277178;34.9507287331658;46.6557718147139;44.0725735788591;37.7737299727314
"1219";29.8164187796041;37.4953705457954;42.2557459098275;32.5892445242018;26.0247549866113;NA
"1220";672.91350975176;667.85812877364;604.55314565476;701.071425036288;672.705017307178;577.579041162701
"1222";15.2625178396511;18.8728367099664;16.4362886474888;16.5362229216708;NA;15.3218744066099
"1225";22.6212317980543;48.3585152833623;51.1351202366318;16.3751558152909;18.1475302971773;58.6580010286056
"1226";194.70612044012;186.475641232427;206.99647810075;184.690281982297;191.197194202403;216.579498625447
"1228";51.1839437551156;48.6588787323273;60.8961345675159;NA;42.9757448246341;63.2596200748152
"1231";84.5434470332102;NA;70.2793031823658;NA;88.2947147151124;71.9066185023079
"1233";41.8083970821871;53.3145121912845;51.0091716646204;47.0852840983937;43.3745916443522;NA
"1235";38.2108035914122;40.3988838857902;40.1146201856335;NA;39.9345378242829;42.5270507457391
"1239";36.3029888614558;NA;26.5751486944072;30.7638173185628;33.5031328563272;29.8346729369632
"1240";33.3595032780946;30.4368294951183;31.298220144835;32.0523541696021;35.5970786598477;34.3857247409068
"1241";347.058753875209;349.02232769731;297.490527090946;490.610406033206;485.596003006886;290.559374060662
"1242";65.083736787655;43.5026395250951;54.7246545389569;64.6952877292639;55.8385547605454;NA
"1243";39.7370553753773;45.40494136854;45.0266144940785;35.9179647227199;NA;46.8758335806185
"1245";16.4617156699094;20.8752597030663;NA;19.9723211911088;19.0947914940079;14.4622312880873
"1246";50.1482729017108;NA;34.7618058751487;NA;NA;40.8077645086938
"1247";38.2108035914122;40.2987627361352;41.8149259077876;41.7163805523967;42.6267538573806;41.8191093540145
"1251";24.092974589735;NA;19.0812086597284;27.6498532618846;26.4236018063295;20.9854055404063
"1252";13.3001941174102;NA;14.1692143512834;10.5230509501541;12.4141072637284;10.6696881181343
"1254";12.5915772177122;NA;9.32019432884421;13.1001246522327;12.9126657883761;9.15267085015312
"1261";19.2416742764173;NA;20.214745807831;20.7776567230084;19.8426292809795;19.0132830920308
"1262";72.2789237692049;112.135687613594;115.36889196245;67.0039162540426;67.4549683848375;114.635938217111
"1263";51.1839437551156;NA;NA;64.7489767647238;58.6803383510375;44.9037111322429
"1266";51.6200156933914;62.125173360924;NA;50.7361385096717;50.4042668418852;64.5238011314662
"1267";14.0633200093928;10.7630235879119;12.6578314871465;NA;11.3172785095034;13.3497519582344
"1269";71.951869815498;66.2802010716063;71.6647374744913;67.4871175731823;74.9832021070181;67.8106718787588
"1271";48.7855480945991;39.5979146885503;NA;59.8632745378666;53.295906284842;47.8871784259393
"1274";14.3358649708151;10.5127207137744;NA;14.2275943968921;NA;12.2878398706476
"1275";32.7053953706809;28.1340430530534;NA;33.1261348788015;NA;27.5085797927254
"1276";119.865274033546;NA;108.126849071794;125.57865394087;115.715433570737;108.567869145186
"1279";15.3170268319356;18.021806937899;15.9324943594432;21.6366812903679;15.3057467066852;20.8842710558743
"1283";12.3190322562898;18.322170386864;18.5774143716827;7.24801978709595;8.82448588626477;11.7821674479872
"1285";31.7242335095605;30.8873746685658;NA;32.3744883823619;32.7054392168909;29.1772987875047
"1286";85.9606808326064;94.9649104477622;84.0076975316093;NA;107.688641323909;82.5257393781762
"1291";29.2713288567594;24.3294393661636;24.4340229702132;NA;31.1100519380182;21.3393762362686
"1293";103.948648286481;103.975813916712;91.1237918502539;NA;NA;85.1552359760103
"1294";25.1831544354243;23.8288336178887;18.3255172276599;30.9248844249427;27.6201422654841;NA
"1297";31.1791435867158;25.2305297130586;24.9378172582588;NA;30.2126465936523;NA
"1300";11.6104153565917;16.3197473937641;26.3232515503843;NA;8.82448588626477;21.9967503857271
"1301";31.5607065327071;24.3294393661636;25.6935086903273;31.5691528504624;29.3650971017511;27.7108487617896
"1302";13.8997930325394;11.2636293361869;8.94234861280999;14.8718628224117;14.0094945426011;11.4281967521249
"1305";47.150278326065;46.6063951643999;49.9386088025234;NA;NA;52.9944698948092
"1306";16.1891707084871;17.3710194651415;17.5698257955915;NA;16.9011339855579;NA
"1309";11.2833614028849;8.81066116963951;NA;12.4021671912531;11.6662694767568;10.4674191490701
"1310";25.2921724199932;16.6701714175566;19.8998743778025;19.5428089074291;22.8838362813307;24.9296504371574
"1311";108.799948599799;89.7586106657025;NA;94.6000804804672;NA;123.384071129136
"1315";43.8797387889969;46.6564557392274;44.4598459200271;37.3138796446792;40.3832404964659;43.5889628333259
"1319";122.590723647769;144.574940101812;130.293797745802;132.450850479746;125.985739178481;137.542898963627
"1320";43.1166128970144;40.3988838857902;37.8475458894282;46.7094608501739;47.2633481366045;42.6281852302712
"1323";93.9735026984232;81.9491609926129;66.8157174520521;NA;106.093254045036;71.4009460796476
"1324";11.991978302583;17.2708983154865;15.5546486434089;11.2210084111337;12.1149721489398;11.630465721189
"1325";30.1979817255954;NA;36.7769830273312;36.1327208645598;35.4475111024534;33.7789178337143
"1328";10.1931815571956;6.50787472757464;7.30501717666168;10.0935386664744;9.27318855844772;7.3322501285757
"1330";44.5338466964105;40.0484598619978;44.9006659220671;44.0786981126354;40.133961234142;62.7033804098888
"1331";24.6925735048641;22.9277432709937;24.056177254179;23.247352354167;22.0362867894295;25.9409952824782
"1332";31.0701256021469;46.6564557392274;43.5152316299416;30.6027502121829;32.1570248397784;39.6952851788409
"1335";74.8408464065749;57.6697822012768;59.5736745613961;72.6412649773394;72.7396887461034;66.9004615179701
"1336";15.480553808789;20.4247145296189;21.8520772439793;19.0596075882894;19.8426292809795;17.5468330663157
"1337";69.0628932244212;56.5684495550718;57.6214716952193;79.9429737998954;72.6898328936386;68.9737184508777
"1339";14.7719369090909;16.1195050944541;NA;14.7107957160318;14.6077647721784;23.3114986846441
"1340";11.6104153565917;13.8667792272167;26.0083801203558;7.08695268071604;8.52535077147613;28.3682229112481
"1341";21.5855609446494;NA;21.6001800999565;23.1399742832471;27.6201422654841;21.845048658929
"1342";179.607129577323;178.666191559338;NA;203.803578606046;NA;514.369988330152
"1343";198.303713930895;NA;518.656219542979;263.827920250293;231.979281518587;684.174787859512
"1344";222.614724489768;260.465170827468;240.435823969778;164.020003330208;183.768672185152;NA
"1345";100.514581772559;99.5204227570644;100.255063321081;93.096787487588;104.946569438347;115.445014093368
"1346";21.6400699369339;20.0242299309989;NA;17.2341803826504;18.2472420021068;25.2330538907536
"1351";13.5182300865481;12.2648408327368;14.1692143512834;12.9390575458528;NA;10.9730915717305
"1352";40.0641093290841;42.2010645795801;NA;43.058606438896;40.2336729390716;47.4826404878109
"1353";19.8957821838309;NA;15.8065457874317;NA;28.4178359049204;20.3280313909478
"1355";21.7490879215028;NA;NA;15.7845764252312;17.6489717725295;15.5241433756741
"1357";13.5182300865481;14.8679907237667;18.1995686556485;NA;15.5550259690091;15.9286813138024
"1358";35.7578989386111;50.7113623002547;58.8179831293277;27.2740300136648;29.5645205116102;59.3659424203302
"1359";22.9482857517611;21.1255625772038;19.7109515197854;24.2137549924465;25.5760523144284;NA
"1360";58.1065857752431;NA;NA;47.2463512047736;49.2077263827306;55.1182940699829
"1361";49.9847459248574;48.2583941337073;48.5531745103979;59.2726951478069;57.5835095968125;49.4547629361865
"1365";28.8897659107682;29.4356179985684;24.8118686862474;23.9989988506066;25.1273496422454;25.688159071148
"1366";34.340665139215;35.4929475526955;33.1874487250061;NA;30.9106285281591;37.0657885810068
"1367";28.1266400187856;NA;28.5903258465897;25.072779559806;27.0717278883716;NA
"1368";33.6320482395169;NA;NA;33.0724458433415;30.1627907411875;29.9863746637613
"1372";15.6985897779268;17.220837740659;15.4916743574032;18.7911624109895;16.8014222806284;NA
"1373";103.403558363636;103.675450467747;115.305917676444;84.8823650622126;90.8872190432806;113.220055433662
"1374";18.3150214075813;17.1707771658315;16.2473657894717;NA;19.6432058711204;15.8781140715364
"1375";20.2773451298222;17.8716252134165;20.5925915238653;22.1735716449676;23.8809533306261;19.7717917260214
"1376";40.4456722750754;31.6382832909782;34.1320630150917;31.5154638150024;35.9460696271011;NA
"1377";67.4821324481717;65.1288078505739;61.7148002855901;NA;NA;61.641468322302
"1378";18.0969854384434;17.220837740659;NA;20.0260102265688;17.2999808052761;12.1361381438494
"1379";54.018411353908;42.2511251544076;57.6214716952193;NA;42.2777628901272;60.377287265651
"1386";30.4705266870177;28.4844670768459;32.8096030089719;28.5088778292441;28.1685566425966;32.4641695347973
"1387";57.8340408138208;49.2596056302572;56.1100888310824;63.8899521973643;54.9411494161795;52.691066441213
"1388";157.36746072526;NA;154.916743574032;170.140553372645;172.052546855931;148.010318112697
"1389";28.0176220342167;33.2902822602856;32.3687830069319;NA;NA;30.0369419060274
"1392";31.1246345944313;26.982649832021;27.3938144124813;29.3679023966036;26.5731693637238;29.8346729369632
"1394";11.5559063643073;10.5627812886019;12.0910629130952;NA;11.1677109521091;8.89983463882293
"1395";11.5559063643073;13.0658100299768;14.4211114953063;NA;NA;12.0855709015834
"1396";13.3547031096947;9.81187266618945;12.2170114851066;13.1001246522327;10.8685758373204;NA
"1397";193.779467571284;266.722742680905;300.135447103186;183.401745131258;178.384240118957;319.18043318324
"1399";322.311671378061;292.704181016376;NA;409.325206346811;373.270767403753;283.985632566077
"1400";133.765067066085;144.675061251467;117.635966258655;127.028257898289;NA;95.167549944686
"1402";15.5350628010734;NA;13.4764972052207;16.9120461698906;15.0564674443614;15.372441648876
"1403";12.7005952022811;13.8167186523892;14.1062400652777;15.4624422124714;15.9538727887273;NA
"1406";27.0909691653807;33.4905245595956;28.0235572725383;21.2071690066882;NA;23.4632004114423
"1407";25.4556993968467;NA;32.0539115769034;27.0055848363649;27.7198539704136;32.4136022925312
"1409";14.3903739630996;13.6665369279067;12.5948572011408;17.87844880817;17.7985393299239;14.2093950767571
"1412";634.593688175779;582.905333291377;525.83528814763;724.801978709595;681.330079783584;520.134653948481
"1415";18.8056023381415;23.7287124682337;28.5903258465897;16.8583571344306;NA;24.7779487103593
"1416";97.4620782046292;122.598347752541;NA;NA;94.1278494534908;105.280998397894
"1417";74.1867384991612;72.9382575236634;75.6321174928507;69.5273009206612;68.1030944668795;83.7393531925612
"1420";49.6576919711505;45.505062518195;43.7041544879587;50.9508946515115;46.6650779070272;47.8871784259393
"1422";65.4652997336463;81.7989792681304;84.5744661056607;76.1847413176975;78.3235442221579;73.4236357702891
"1423";19.2961832687017;NA;15.5546486434089;NA;27.8195656753432;16.9905934013892
"1424";76.3125891982555;78.1946178805506;71.8536603325084;64.6415986938039;69.8979051556113;70.3390339920607
"1426";117.739423334451;119.344410388753;NA;117.471609586414;97.5180474210954;162.674818369849
"1429";12.1555052794364;24.6298028151286;NA;5.47628161691694;5.18500865633636;40.4537938128315
"1433";21.9126148983562;17.821564638589;17.9476715116257;22.7104619995673;NA;16.0298157983345
"1435";39.464510413955;NA;35.8323687372457;49.5012906940924;52.199077530617;NA
"1436";15.6440807856424;16.0694445196266;29.7238629946924;11.7578987657334;13.9097828376716;26.8512056432669
"1438";22.239668852063;31.3879804168407;26.4492001223957;20.0260102265688;18.3469537070364;22.6035572929196
"1439";11.7194333411607;10.0621755403269;8.37558003875865;12.1874110494132;11.8158370341511;8.29302773163045
"1441";30.3069997101643;24.9802268389211;29.6608887086867;23.1399742832471;20.6403229204159;27.1546090968631
"1442";24.6380645125796;34.6419177806281;NA;28.4551887937841;25.3766289045693;48.4939853331317
"1443";33.1959763012411;31.2878592671858;35.2656001631943;40.1593985240576;38.6881415126636;30.4414798441557
"1445";11.6104153565917;10.0621755403269;7.74583717870161;10.6304290210741;10.3201614602079;9.000969123355
"1447";732.164784364977;676.46854764397;579.741276968512;995.824229711524;924.177937139491;606.20010028528
"1448";12.80961318685;NA;NA;15.1939970351715;13.9097828376716;11.9338691747853
"1450";16.0801527239181;NA;42.8854887698845;6.9795746097961;10.8187199848557;40.2515248437673
"1452";11.4468883797383;9.11102461860449;13.2875743472036;12.0800329784933;14.6077647721784;13.8048571386287
"1453";17.7699314847366;16.7702925672116;17.3809029375743;18.0932049500099;18.0478185922477;16.9400261591232
"1454";11.3378703951694;8.36011599619203;NA;12.6706123685529;14.7573323295727;11.3270622675928
"1457";38.9739294833948;38.9471272157928;34.3209858731088;47.1389731338537;45.3688257429432;NA
"1462";18.0969854384434;16.8704137168666;16.2473657894717;19.2743637301292;19.7927734285148;15.6758451024722
"1463";41.9174150667561;35.543008127523;36.399137311297;45.8504362828144;44.3218528411829;41.4145714158862
"1464";48.9490750714525;73.4388632719384;74.9394003467879;35.1663182262804;42.9757448246341;60.7312579615133
"1465";23.8749386205971;28.5345276516734;47.7345087923238;20.1870773329487;23.1829713961193;69.1759874199418
"1470";77.0212060979536;NA;67.5084345981148;80.8019983672549;76.1298867137079;63.3607545593473
"1471";34.231647154646;NA;28.2124801305555;39.1393068503181;35.1982318401295;31.0988539936142
"1474";17.8789494693056;25.3807114375411;25.5045858323102;11.0062522692939;16.1034403461216;27.9636849731198
"1476";18.860111330426;15.9192627951441;20.8444886678881;14.9792408933316;17.8483951823886;24.5756797412951
"1479";67.2095874867493;46.2059105657799;59.5736745613961;NA;57.4837978918829;56.6353113379641
"1481";18.2605124152969;26.482044083746;31.298220144835;16.4825338862108;13.2616567556295;35.4982040707596
"1482";74.9498643911438;87.1554607746726;85.6450289677577;66.1448916866831;68.8509322538511;NA
"1484";24.6380645125796;27.483255580296;NA;14.388661503272;17.4994042151352;151.701726798118
"1490";40.7182172364978;51.3621497730121;53.9689631068885;43.4881187225757;43.2250240869579;58.4051648172754
"1492";39.6825463830929;40.7993684844102;34.1950373010974;43.1659845098159;43.6737267591409;35.0936661326313
"1493";40.9362532056356;44.20348757268;42.8225144838788;49.8234249068522;NA;38.532238606722
"1494";32.2693234324052;32.1388890392532;NA;40.8573559850372;33.2039977415386;35.3465023439615
"1495";23.8749386205971;23.9790153423712;22.0410001019965;25.8244260562456;26.0247549866113;24.1711418031668
"1496";54.6180102690371;69.0335326871186;114.613200530382;43.8639419707955;52.9469153175886;137.896869659489
"1500";37.9382586299899;36.0936744506255;38.4772887494852;34.8978730489805;39.5855468570295;39.6447179365748
"1501";14.4993919476685;21.3758654513413;24.1191515401847;8.5902456735952;10.9184316897852;21.3393762362686
